<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.07	10:15:00	2916.72	2920.52	2916.64	2920.16	2311	0	4
2025.03.07	10:30:00	2920.17	2921.08	2919.43	2920.99	1964	0	4
2025.03.07	10:45:00	2920.92	2922.94	2920.79	2922.45	2180	0	4
2025.03.07	11:00:00	2922.44	2922.94	2921.29	2922.31	2523	0	4
2025.03.07	11:15:00	2922.31	2922.80	2921.11	2922.29	1985	0	4
2025.03.07	11:30:00	2922.29	2922.69	2921.18	2922.11	1886	0	4
2025.03.07	11:45:00	2922.11	2922.95	2920.28	2921.68	1783	0	4
2025.03.07	12:00:00	2921.68	2921.99	2918.97	2920.63	2299	0	7
2025.03.07	12:15:00	2920.65	2920.66	2917.28	2919.11	2147	0	4
2025.03.07	12:30:00	2919.11	2921.34	2917.81	2919.96	2344	0	4
2025.03.07	12:45:00	2919.95	2919.99	2917.10	2918.08	2087	0	4
2025.03.07	13:00:00	2918.09	2921.66	2917.18	2921.61	2331	0	4
2025.03.07	13:15:00	2921.58	2922.04	2919.19	2920.19	2063	0	4
2025.03.07	13:30:00	2920.20	2921.29	2918.72	2919.54	2252	0	4
2025.03.07	13:45:00	2919.54	2919.58	2916.79	2918.76	2091	0	4
2025.03.07	14:00:00	2918.81	2919.71	2918.06	2919.71	2023	0	5
2025.03.07	14:15:00	2919.74	2922.45	2918.21	2921.46	2864	0	6
2025.03.07	14:30:00	2921.52	2922.83	2920.92	2921.72	2166	0	4
2025.03.07	14:45:00	2921.68	2922.02	2918.57	2918.65	2639	0	4
2025.03.07	15:00:00	2918.64	2920.50	2916.65	2917.96	3758	0	6
2025.03.07	15:15:00	2917.98	2918.05	2910.25	2911.75	3117	0	6
2025.03.07	15:30:00	2911.75	2926.26	2911.64	2922.95	4969	0	6
2025.03.07	15:45:00	2922.95	2922.95	2912.92	2913.80	3817	0	4
2025.03.07	16:00:00	2913.79	2915.24	2903.98	2913.64	4380	0	4
2025.03.07	16:15:00	2913.70	2918.90	2912.37	2917.01	3553	0	4
2025.03.07	16:30:00	2917.04	2922.17	2916.80	2919.91	3791	0	4
2025.03.07	16:45:00	2919.77	2928.77	2918.13	2926.88	4154	0	4
2025.03.07	17:00:00	2926.79	2930.28	2926.05	2927.43	4001	0	4
2025.03.07	17:15:00	2927.43	2928.87	2922.60	2924.92	3244	0	4
2025.03.07	17:30:00	2924.86	2926.23	2912.51	2914.39	3900	0	4
2025.03.07	17:45:00	2914.19	2917.68	2908.65	2915.85	4084	0	5
2025.03.07	18:00:00	2915.86	2917.48	2911.59	2916.13	3552	0	4
2025.03.07	18:15:00	2916.20	2919.35	2916.20	2916.91	2429	0	4
2025.03.07	18:30:00	2917.01	2917.45	2913.02	2913.87	3234	0	4
2025.03.07	18:45:00	2914.09	2919.22	2912.52	2914.11	2593	0	4
2025.03.07	19:00:00	2914.11	2916.22	2907.79	2911.02	2955	0	4
2025.03.07	19:15:00	2911.07	2911.16	2905.14	2908.93	3188	0	4
2025.03.07	19:30:00	2908.24	2910.26	2905.89	2907.38	2601	0	4
2025.03.07	19:45:00	2907.38	2909.37	2905.97	2908.20	2931	0	4
2025.03.07	20:00:00	2908.20	2908.73	2905.45	2906.16	3090	0	4
2025.03.07	20:15:00	2906.16	2906.56	2902.07	2906.16	3173	0	4
2025.03.07	20:30:00	2906.16	2908.15	2904.77	2906.08	2519	0	4
2025.03.07	20:45:00	2906.09	2908.09	2905.70	2906.65	2146	0	4
2025.03.07	21:00:00	2906.70	2907.17	2904.72	2905.75	1818	0	4
2025.03.07	21:15:00	2905.75	2909.56	2905.47	2906.05	1941	0	4
2025.03.07	21:30:00	2906.18	2908.46	2905.70	2906.84	2091	0	4
2025.03.07	21:45:00	2906.83	2907.87	2904.63	2905.26	2734	0	4
2025.03.07	22:00:00	2905.27	2908.17	2904.82	2906.98	1872	0	4
2025.03.07	22:15:00	2906.99	2908.65	2906.43	2907.45	1389	0	4
2025.03.07	22:30:00	2907.45	2911.24	2907.30	2909.69	1530	0	4
2025.03.07	22:45:00	2909.70	2910.38	2907.37	2909.69	2112	0	4
2025.03.07	23:00:00	2909.68	2911.21	2908.50	2910.65	714	0	4
2025.03.07	23:15:00	2910.65	2912.00	2910.05	2911.52	504	0	4
2025.03.07	23:30:00	2911.53	2911.70	2910.99	2911.25	385	0	4
2025.03.07	23:45:00	2911.20	2912.51	2908.71	2909.17	468	0	15
2025.03.10	01:00:00	2911.58	2915.13	2910.17	2913.50	1156	0	11
2025.03.10	01:15:00	2913.52	2913.52	2909.72	2912.09	956	0	10
2025.03.10	01:30:00	2912.09	2914.05	2911.67	2911.88	828	0	10
2025.03.10	01:45:00	2911.88	2912.78	2911.35	2911.99	360	0	10
2025.03.10	02:00:00	2911.99	2914.65	2911.46	2914.57	878	0	8
2025.03.10	02:15:00	2914.57	2916.48	2914.42	2915.45	899	0	8
2025.03.10	02:30:00	2915.10	2916.32	2914.56	2915.94	811	0	8
2025.03.10	02:45:00	2915.94	2917.01	2915.58	2916.32	910	0	8
2025.03.10	03:00:00	2916.27	2917.95	2914.85	2916.15	1416	0	8
2025.03.10	03:15:00	2916.18	2917.01	2913.80	2915.01	860	0	8
2025.03.10	03:30:00	2915.01	2915.94	2913.73	2914.86	1074	0	8
2025.03.10	03:45:00	2914.86	2915.33	2913.06	2913.93	1139	0	8
2025.03.10	04:00:00	2913.97	2918.30	2913.81	2917.29	2320	0	8
2025.03.10	04:15:00	2917.38	2918.04	2913.83	2914.18	1301	0	8
2025.03.10	04:30:00	2914.13	2916.27	2912.65	2915.42	1542	0	8
2025.03.10	04:45:00	2915.38	2915.40	2911.41	2912.10	1732	0	8
2025.03.10	05:00:00	2912.11	2914.16	2909.70	2910.71	2048	0	8
2025.03.10	05:15:00	2910.71	2911.67	2909.44	2910.68	926	0	8
2025.03.10	05:30:00	2910.69	2914.36	2910.49	2911.87	1229	0	8
2025.03.10	05:45:00	2911.87	2912.66	2910.78	2911.46	1103	0	8
2025.03.10	06:00:00	2911.47	2913.19	2911.00	2912.32	1167	0	8
2025.03.10	06:15:00	2912.31	2913.51	2911.85	2911.91	1002	0	8
2025.03.10	06:30:00	2911.91	2912.13	2908.10	2910.26	1229	0	8
2025.03.10	06:45:00	2910.24	2912.78	2909.66	2910.99	1177	0	8
2025.03.10	07:00:00	2910.97	2912.22	2910.43	2910.95	973	0	8
2025.03.10	07:15:00	2910.96	2912.01	2910.59	2911.71	560	0	8
2025.03.10	07:30:00	2911.71	2912.44	2911.13	2911.97	679	0	8
2025.03.10	07:45:00	2911.97	2912.65	2910.23	2911.01	668	0	8
2025.03.10	08:00:00	2911.00	2911.75	2909.24	2911.45	955	0	8
2025.03.10	08:15:00	2911.45	2911.94	2906.89	2907.50	1142	0	8
2025.03.10	08:30:00	2907.59	2910.00	2906.97	2909.49	1551	0	8
2025.03.10	08:45:00	2909.50	2910.08	2908.07	2909.93	1153	0	8
2025.03.10	09:00:00	2909.93	2913.27	2909.93	2910.76	1297	0	5
2025.03.10	09:15:00	2910.76	2912.66	2909.37	2912.26	1712	0	4
2025.03.10	09:30:00	2912.24	2914.11	2911.08	2912.95	1384	0	4
2025.03.10	09:45:00	2913.01	2914.65	2912.35	2914.44	1313	0	4
2025.03.10	10:00:00	2914.47	2915.13	2912.78	2913.14	1839	0	5
2025.03.10	10:15:00	2913.14	2915.13	2912.09	2915.13	1725	0	4
2025.03.10	10:30:00	2915.13	2915.47	2912.90	2913.58	1551	0	4
2025.03.10	10:45:00	2913.57	2914.05	2904.17	2908.27	2654	0	4
2025.03.10	11:00:00	2908.34	2910.67	2905.89	2906.73	2493	0	6
2025.03.10	11:15:00	2906.80	2907.02	2902.08	2903.77	2435	0	4
2025.03.10	11:30:00	2903.76	2904.66	2900.16	2900.51	2559	0	4
2025.03.10	11:45:00	2900.47	2900.50	2897.62	2897.90	2374	0	4
2025.03.10	12:00:00	2897.80	2908.99	2896.81	2908.55	2666	0	4
2025.03.10	12:15:00	2908.58	2913.33	2907.50	2912.67	2844	0	4
2025.03.10	12:30:00	2912.48	2915.28	2912.19	2913.24	2091	0	4
2025.03.10	12:45:00	2913.23	2915.38	2911.14	2911.36	2022	0	4
2025.03.10	13:00:00	2911.31	2911.42	2906.71	2909.37	2105	0	4
2025.03.10	13:15:00	2909.37	2910.07	2902.59	2903.19	2174	0	4
2025.03.10	13:30:00	2903.20	2903.53	2898.23	2900.35	2870	0	4
2025.03.10	13:45:00	2900.35	2904.57	2899.85	2903.09	1904	0	4
2025.03.10	14:00:00	2903.18	2903.21	2899.29	2901.24	2268	0	4
2025.03.10	14:15:00	2901.22	2902.56	2897.67	2900.51	2348	0	4
2025.03.10	14:30:00	2900.53	2900.53	2895.37	2897.47	2376	0	4
2025.03.10	14:45:00	2897.46	2904.81	2896.64	2904.16	2759	0	4
2025.03.10	15:00:00	2904.20	2906.95	2903.11	2904.14	3219	0	4
2025.03.10	15:15:00	2904.14	2906.78	2900.28	2906.45	3244	0	4
2025.03.10	15:30:00	2906.46	2907.45	2904.40	2906.72	2744	0	4
2025.03.10	15:45:00	2906.72	2907.76	2903.18	2906.78	2355	0	4
2025.03.10	16:00:00	2906.80	2908.53	2905.30	2906.68	3236	0	4
2025.03.10	16:15:00	2906.66	2907.55	2901.18	2901.70	3292	0	4
2025.03.10	16:30:00	2901.70	2902.92	2898.71	2902.12	4070	0	4
2025.03.10	16:45:00	2902.19	2904.51	2897.59	2903.81	4198	0	4
2025.03.10	17:00:00	2903.77	2908.70	2900.87	2907.84	4023	0	4
2025.03.10	17:15:00	2907.86	2909.07	2903.77	2903.87	4058	0	4
2025.03.10	17:30:00	2903.90	2907.61	2901.79	2906.96	3875	0	4
2025.03.10	17:45:00	2906.96	2908.98	2904.09	2908.09	3593	0	4
2025.03.10	18:00:00	2908.34	2910.62	2902.40	2903.16	3608	0	4
2025.03.10	18:15:00	2903.16	2908.56	2900.45	2908.16	2996	0	4
2025.03.10	18:30:00	2908.00	2908.35	2904.38	2905.11	2146	0	4
2025.03.10	18:45:00	2905.13	2906.63	2903.23	2904.45	2435	0	4
2025.03.10	19:00:00	2904.45	2906.92	2903.22	2905.46	2447	0	4
2025.03.10	19:15:00	2905.46	2905.98	2902.28	2903.28	2080	0	4
2025.03.10	19:30:00	2903.51	2903.70	2900.47	2900.98	2065	0	4
2025.03.10	19:45:00	2900.96	2901.12	2895.83	2895.97	2743	0	4
2025.03.10	20:00:00	2895.94	2896.23	2890.70	2894.30	3249	0	4
2025.03.10	20:15:00	2894.31	2895.92	2890.72	2894.92	2760	0	4
2025.03.10	20:30:00	2895.14	2895.22	2882.78	2886.24	2948	0	4
2025.03.10	20:45:00	2886.20	2887.16	2882.84	2886.11	2914	0	4
2025.03.10	21:00:00	2886.16	2886.16	2880.24	2884.22	2987	0	4
2025.03.10	21:15:00	2884.23	2884.54	2881.99	2883.55	2242	0	4
2025.03.10	21:30:00	2883.69	2888.00	2883.15	2886.62	1986	0	4
2025.03.10	21:45:00	2886.63	2889.69	2884.86	2885.52	1659	0	4
2025.03.10	22:00:00	2885.50	2885.67	2880.31	2884.54	2437	0	4
2025.03.10	22:15:00	2884.57	2891.04	2883.13	2888.19	2251	0	4
2025.03.10	22:30:00	2888.28	2890.92	2884.99	2887.10	2333	0	4
2025.03.10	22:45:00	2887.15	2888.59	2884.20	2885.50	2425	0	4
2025.03.10	23:00:00	2885.56	2888.38	2884.41	2887.33	1322	0	4
2025.03.10	23:15:00	2887.30	2887.91	2885.68	2886.67	816	0	4
2025.03.10	23:30:00	2886.67	2889.00	2885.49	2888.44	720	0	4
2025.03.10	23:45:00	2888.60	2889.51	2887.64	2889.34	523	0	20
2025.03.11	01:00:00	2888.83	2890.16	2886.91	2887.65	660	0	8
2025.03.11	01:15:00	2887.65	2887.78	2884.82	2885.05	724	0	8
2025.03.11	01:30:00	2885.05	2886.01	2884.12	2886.01	422	0	8
2025.03.11	01:45:00	2886.01	2886.04	2883.87	2884.66	381	0	8
2025.03.11	02:00:00	2884.65	2885.84	2884.31	2884.98	645	0	8
2025.03.11	02:15:00	2884.98	2885.43	2884.13	2884.31	512	0	8
2025.03.11	02:30:00	2884.35	2884.35	2882.82	2883.33	694	0	8
2025.03.11	02:45:00	2883.27	2885.08	2882.37	2884.75	782	0	8
2025.03.11	03:00:00	2884.75	2887.22	2884.19	2887.01	1078	0	8
2025.03.11	03:15:00	2887.05	2888.56	2885.29	2887.29	1304	0	8
2025.03.11	03:30:00	2887.29	2888.12	2884.79	2885.71	1245	0	8
2025.03.11	03:45:00	2885.71	2888.20	2884.83	2887.17	1313	0	8
2025.03.11	04:00:00	2887.45	2888.74	2879.94	2885.61	2901	0	8
2025.03.11	04:15:00	2885.62	2890.15	2885.36	2889.36	2273	0	8
2025.03.11	04:30:00	2889.38	2890.42	2886.98	2890.26	1966	0	8
2025.03.11	04:45:00	2890.26	2890.97	2889.39	2890.62	1396	0	8
2025.03.11	05:00:00	2890.58	2893.98	2889.83	2893.93	1723	0	8
2025.03.11	05:15:00	2893.98	2899.05	2893.10	2897.87	1897	0	8
2025.03.11	05:30:00	2897.85	2898.78	2896.38	2897.50	1889	0	8
2025.03.11	05:45:00	2897.51	2900.54	2895.97	2899.01	1674	0	8
2025.03.11	06:00:00	2899.01	2899.39	2897.80	2898.37	1515	0	8
2025.03.11	06:15:00	2898.47	2898.75	2895.34	2895.86	1606	0	8
2025.03.11	06:30:00	2895.86	2897.00	2895.15	2896.90	980	0	8
2025.03.11	06:45:00	2896.92	2897.25	2895.72	2896.86	781	0	8
2025.03.11	07:00:00	2896.87	2897.53	2895.39	2897.36	763	0	8
2025.03.11	07:15:00	2897.36	2897.74	2896.20	2897.51	546	0	8
2025.03.11	07:30:00	2897.54	2898.27	2897.26	2898.04	539	0	8
2025.03.11	07:45:00	2898.04	2898.66	2896.98	2897.75	485	0	8
2025.03.11	08:00:00	2897.75	2898.87	2897.01	2897.71	768	0	8
2025.03.11	08:15:00	2897.83	2898.66	2897.55	2897.61	690	0	8
2025.03.11	08:30:00	2897.60	2898.97	2895.79	2895.92	1343	0	8
2025.03.11	08:45:00	2895.92	2896.16	2892.76	2895.91	1640	0	8
2025.03.11	09:00:00	2895.96	2897.19	2894.57	2895.28	1004	0	4
2025.03.11	09:15:00	2895.28	2897.99	2893.56	2897.98	2027	0	4
2025.03.11	09:30:00	2898.02	2902.00	2897.41	2900.10	1854	0	4
2025.03.11	09:45:00	2900.23	2902.79	2899.85	2902.39	1741	0	4
2025.03.11	10:00:00	2902.38	2903.61	2899.85	2899.91	1344	0	4
2025.03.11	10:15:00	2899.91	2901.10	2897.86	2900.29	1491	0	4
2025.03.11	10:30:00	2900.27	2901.26	2897.50	2899.64	1381	0	4
2025.03.11	10:45:00	2899.64	2901.86	2899.12	2901.07	2059	0	4
2025.03.11	11:00:00	2901.21	2904.33	2900.47	2904.19	2218	0	4
2025.03.11	11:15:00	2904.30	2907.24	2903.98	2907.19	1627	0	4
2025.03.11	11:30:00	2907.20	2909.33	2906.48	2909.11	1534	0	4
2025.03.11	11:45:00	2909.11	2910.53	2907.31	2909.95	1904	0	4
2025.03.11	12:00:00	2909.98	2911.56	2908.95	2910.10	1850	0	4
2025.03.11	12:15:00	2910.11	2910.98	2909.07	2910.93	1088	0	4
2025.03.11	12:30:00	2910.99	2911.21	2908.92	2910.77	1832	0	4
2025.03.11	12:45:00	2910.77	2912.51	2909.92	2911.82	1735	0	4
2025.03.11	13:00:00	2911.82	2912.87	2910.86	2911.62	1115	0	4
2025.03.11	13:15:00	2911.61	2914.11	2911.39	2912.86	1187	0	4
2025.03.11	13:30:00	2912.86	2914.26	2910.96	2914.24	1780	0	4
2025.03.11	13:45:00	2914.24	2914.52	2911.95	2912.04	1307	0	4
2025.03.11	14:00:00	2912.03	2913.62	2910.75	2912.74	1539	0	4
2025.03.11	14:15:00	2912.74	2913.77	2911.69	2913.64	1270	0	4
2025.03.11	14:30:00	2913.64	2915.33	2912.40	2914.73	1630	0	4
2025.03.11	14:45:00	2914.80	2915.35	2912.78	2913.60	1433	0	4
2025.03.11	15:00:00	2913.59	2914.07	2912.52	2912.64	1827	0	4
2025.03.11	15:15:00	2912.62	2914.17	2910.54	2912.84	2290	0	4
2025.03.11	15:30:00	2912.83	2915.97	2912.28	2915.72	2412	0	4
2025.03.11	15:45:00	2915.71	2915.79	2911.24	2913.08	2031	0	4
2025.03.11	16:00:00	2913.12	2913.81	2907.54	2907.87	3050	0	7
2025.03.11	16:15:00	2907.87	2912.33	2906.84	2911.35	2209	0	4
2025.03.11	16:30:00	2911.61	2920.77	2910.61	2919.71	4331	0	4
2025.03.11	16:45:00	2919.67	2922.07	2916.29	2918.08	3704	0	4
2025.03.11	17:00:00	2918.15	2920.49	2915.26	2918.83	4028	0	4
2025.03.11	17:15:00	2918.83	2920.67	2915.19	2916.08	3056	0	4
2025.03.11	17:30:00	2916.39	2916.74	2911.64	2915.33	2847	0	4
2025.03.11	17:45:00	2915.35	2915.99	2913.52	2914.24	2752	0	4
2025.03.11	18:00:00	2914.18	2919.78	2914.05	2919.41	3377	0	4
2025.03.11	18:15:00	2919.40	2919.61	2914.26	2915.49	2675	0	4
2025.03.11	18:30:00	2915.49	2919.96	2914.64	2918.18	2413	0	4
2025.03.11	18:45:00	2918.18	2918.96	2916.24	2916.80	1985	0	4
2025.03.11	19:00:00	2916.80	2917.83	2915.89	2916.06	1737	0	4
2025.03.11	19:15:00	2916.07	2918.00	2915.77	2916.58	1546	0	4
2025.03.11	19:30:00	2916.58	2918.07	2915.12	2916.40	1684	0	4
2025.03.11	19:45:00	2916.40	2917.85	2915.72	2917.25	1812	0	4
2025.03.11	20:00:00	2917.34	2920.65	2915.85	2919.28	2235	0	4
2025.03.11	20:15:00	2919.41	2920.08	2914.20	2915.79	2279	0	4
2025.03.11	20:30:00	2915.63	2918.14	2915.52	2917.12	1778	0	4
2025.03.11	20:45:00	2917.09	2919.10	2916.82	2917.80	1418	0	4
2025.03.11	21:00:00	2917.78	2918.53	2915.23	2917.42	1661	0	4
2025.03.11	21:15:00	2917.42	2917.57	2915.62	2916.84	1431	0	4
2025.03.11	21:30:00	2916.84	2918.88	2916.22	2918.45	1495	0	4
2025.03.11	21:45:00	2918.47	2919.61	2917.52	2918.25	1679	0	4
2025.03.11	22:00:00	2918.26	2919.83	2917.54	2919.22	2116	0	4
2025.03.11	22:15:00	2919.23	2920.95	2918.84	2920.12	2038	0	4
2025.03.11	22:30:00	2920.14	2921.33	2920.07	2921.25	1283	0	4
2025.03.11	22:45:00	2921.33	2921.33	2918.21	2918.44	1397	0	4
2025.03.11	23:00:00	2918.46	2919.08	2915.72	2915.92	911	0	4
2025.03.11	23:15:00	2915.89	2917.40	2915.85	2916.28	702	0	4
2025.03.11	23:30:00	2916.30	2916.78	2916.01	2916.66	442	0	4
2025.03.11	23:45:00	2916.61	2916.61	2915.06	2915.60	576	0	20
2025.03.12	01:00:00	2915.82	2917.70	2914.09	2917.70	501	0	8
2025.03.12	01:15:00	2917.69	2917.70	2915.96	2916.56	373	0	8
2025.03.12	01:30:00	2916.57	2917.32	2914.50	2915.40	639	0	8
2025.03.12	01:45:00	2915.44	2918.09	2915.11	2917.66	728	0	8
2025.03.12	02:00:00	2917.66	2919.74	2916.95	2917.57	663	0	8
2025.03.12	02:15:00	2917.57	2917.66	2916.13	2917.53	446	0	8
2025.03.12	02:30:00	2917.56	2918.13	2916.64	2916.75	319	0	8
2025.03.12	02:45:00	2916.75	2916.87	2915.31	2915.57	369	0	8
2025.03.12	03:00:00	2915.57	2915.59	2913.44	2913.80	714	0	8
2025.03.12	03:15:00	2913.79	2914.67	2913.39	2914.17	442	0	8
2025.03.12	03:30:00	2914.15	2914.56	2912.00	2913.40	518	0	8
2025.03.12	03:45:00	2913.41	2914.44	2912.57	2914.16	850	0	8
2025.03.12	04:00:00	2914.16	2914.16	2910.86	2911.41	1274	0	8
2025.03.12	04:15:00	2911.50	2915.16	2911.39	2914.60	1512	0	8
2025.03.12	04:30:00	2914.60	2917.35	2914.49	2915.86	1338	0	8
2025.03.12	04:45:00	2915.82	2916.79	2914.37	2914.91	1029	0	8
2025.03.12	05:00:00	2914.80	2915.80	2913.87	2915.13	1070	0	8
2025.03.12	05:15:00	2915.22	2916.32	2914.65	2915.90	922	0	8
2025.03.12	05:30:00	2916.02	2918.23	2915.52	2916.62	1160	0	8
2025.03.12	05:45:00	2916.62	2917.59	2915.24	2916.27	1018	0	8
2025.03.12	06:00:00	2916.27	2919.54	2916.25	2918.49	1007	0	8
2025.03.12	06:15:00	2918.46	2920.00	2917.32	2918.99	1101	0	8
2025.03.12	06:30:00	2918.99	2919.44	2917.73	2917.89	668	0	8
2025.03.12	06:45:00	2917.95	2918.39	2914.71	2914.83	700	0	8
2025.03.12	07:00:00	2914.83	2915.19	2913.75	2914.02	881	0	8
2025.03.12	07:15:00	2914.00	2915.61	2912.70	2915.47	885	0	8
2025.03.12	07:30:00	2915.48	2915.74	2914.27	2915.21	565	0	8
2025.03.12	07:45:00	2915.21	2916.15	2914.77	2914.96	446	0	8
2025.03.12	08:00:00	2914.95	2915.26	2913.27	2914.18	1245	0	8
2025.03.12	08:15:00	2914.19	2914.22	2912.23	2913.21	954	0	8
2025.03.12	08:30:00	2913.20	2915.18	2912.06	2915.13	1276	0	8
2025.03.12	08:45:00	2915.09	2916.60	2914.60	2916.05	1214	0	8
2025.03.12	09:00:00	2916.12	2921.15	2915.78	2920.18	1524	0	4
2025.03.12	09:15:00	2920.18	2920.80	2915.87	2915.92	1473	0	4
2025.03.12	09:30:00	2915.94	2917.14	2912.54	2912.99	1865	0	4
2025.03.12	09:45:00	2913.00	2915.26	2911.35	2912.08	2189	0	4
2025.03.12	10:00:00	2912.09	2912.80	2910.45	2911.60	2219	0	4
2025.03.12	10:15:00	2911.59	2912.51	2908.95	2911.24	1482	0	4
2025.03.12	10:30:00	2911.11	2914.56	2911.11	2912.76	1768	0	4
2025.03.12	10:45:00	2912.54	2915.70	2912.35	2914.64	1756	0	4
2025.03.12	11:00:00	2914.60	2917.06	2914.17	2916.02	2266	0	4
2025.03.12	11:15:00	2916.02	2918.63	2916.01	2917.44	1565	0	4
2025.03.12	11:30:00	2917.44	2919.98	2916.78	2919.11	1791	0	4
2025.03.12	11:45:00	2919.12	2922.14	2918.03	2922.12	2074	0	4
2025.03.12	12:00:00	2922.12	2925.33	2918.11	2919.67	2890	0	4
2025.03.12	12:15:00	2919.67	2920.97	2918.66	2920.09	1152	0	4
2025.03.12	12:30:00	2920.12	2920.20	2915.44	2915.55	1623	0	4
2025.03.12	12:45:00	2915.54	2916.38	2913.76	2914.73	2007	0	4
2025.03.12	13:00:00	2914.54	2916.97	2914.06	2915.32	1713	0	4
2025.03.12	13:15:00	2915.32	2915.64	2913.02	2913.45	1173	0	4
2025.03.12	13:30:00	2913.45	2914.88	2912.84	2914.34	1301	0	4
2025.03.12	13:45:00	2914.34	2915.31	2913.32	2914.37	1247	0	4
2025.03.12	14:00:00	2914.37	2915.86	2913.88	2914.73	1354	0	4
2025.03.12	14:15:00	2914.73	2915.79	2913.00	2913.28	1276	0	4
2025.03.12	14:30:00	2913.28	2916.28	2912.67	2915.15	1633	0	4
2025.03.12	14:45:00	2915.16	2916.82	2914.74	2915.24	1476	0	4
2025.03.12	15:00:00	2915.19	2915.53	2912.06	2913.78	2134	0	4
2025.03.12	15:15:00	2913.79	2915.28	2912.54	2913.24	1895	0	4
2025.03.12	15:30:00	2914.13	2923.19	2913.95	2918.98	4416	0	6
2025.03.12	15:45:00	2918.95	2919.50	2916.55	2917.60	3172	0	5
2025.03.12	16:00:00	2917.50	2918.82	2914.93	2916.92	3567	0	4
2025.03.12	16:15:00	2916.93	2916.93	2906.17	2910.94	4110	0	4
2025.03.12	16:30:00	2910.99	2913.15	2909.86	2911.94	3762	0	4
2025.03.12	16:45:00	2911.97	2917.66	2911.71	2915.77	3897	0	4
2025.03.12	17:00:00	2915.75	2918.08	2914.29	2916.02	3519	0	4
2025.03.12	17:15:00	2916.08	2918.09	2915.49	2916.30	2954	0	4
2025.03.12	17:30:00	2916.51	2919.45	2916.51	2919.39	2875	0	4
2025.03.12	17:45:00	2919.40	2922.55	2918.03	2922.03	2944	0	4
2025.03.12	18:00:00	2921.94	2927.99	2921.37	2927.98	3722	0	4
2025.03.12	18:15:00	2927.93	2928.04	2923.06	2923.84	2933	0	4
2025.03.12	18:30:00	2923.88	2927.51	2923.56	2927.17	2314	0	4
2025.03.12	18:45:00	2927.15	2929.31	2926.34	2928.50	2516	0	4
2025.03.12	19:00:00	2928.50	2936.46	2927.93	2933.85	3408	0	4
2025.03.12	19:15:00	2933.85	2938.11	2932.40	2937.59	3118	0	4
2025.03.12	19:30:00	2937.68	2939.08	2934.56	2935.43	2708	0	4
2025.03.12	19:45:00	2935.36	2936.68	2933.87	2936.25	2225	0	4
2025.03.12	20:00:00	2936.25	2939.22	2936.06	2937.97	2235	0	4
2025.03.12	20:15:00	2937.97	2939.73	2936.88	2937.83	2292	0	4
2025.03.12	20:30:00	2937.83	2939.95	2937.37	2939.47	1705	0	4
2025.03.12	20:45:00	2939.54	2940.52	2936.03	2936.26	1947	0	4
2025.03.12	21:00:00	2936.26	2937.48	2935.03	2935.27	1881	0	4
2025.03.12	21:15:00	2935.27	2935.87	2933.75	2935.60	1556	0	4
2025.03.12	21:30:00	2935.60	2937.10	2934.28	2934.85	1514	0	4
2025.03.12	21:45:00	2934.85	2935.65	2934.10	2935.14	1224	0	4
2025.03.12	22:00:00	2935.13	2935.64	2934.14	2934.48	1278	0	4
2025.03.12	22:15:00	2934.48	2935.37	2932.38	2934.55	1822	0	4
2025.03.12	22:30:00	2934.49	2934.75	2932.85	2933.20	1509	0	4
2025.03.12	22:45:00	2933.18	2933.80	2931.08	2931.66	1406	0	4
2025.03.12	23:00:00	2931.58	2933.37	2931.37	2932.23	639	0	4
2025.03.12	23:15:00	2932.19	2932.73	2930.79	2932.22	608	0	4
2025.03.12	23:30:00	2932.20	2934.16	2932.20	2933.41	569	0	4
2025.03.12	23:45:00	2933.40	2934.02	2931.32	2933.41	710	0	20
2025.03.13	01:00:00	2934.28	2935.85	2933.47	2935.22	744	0	10
2025.03.13	01:15:00	2935.18	2935.62	2934.43	2934.45	355	0	8
2025.03.13	01:30:00	2934.53	2934.94	2934.01	2934.85	507	0	8
2025.03.13	01:45:00	2934.89	2939.09	2934.87	2938.34	883	0	8
2025.03.13	02:00:00	2938.35	2939.54	2936.67	2936.69	784	0	8
2025.03.13	02:15:00	2936.69	2936.87	2934.70	2935.19	381	0	8
2025.03.13	02:30:00	2935.25	2939.04	2935.05	2938.17	838	0	8
2025.03.13	02:45:00	2938.17	2938.18	2937.14	2938.15	419	0	8
2025.03.13	03:00:00	2938.24	2938.77	2937.63	2938.32	735	0	8
2025.03.13	03:15:00	2938.32	2939.35	2937.65	2938.75	578	0	8
2025.03.13	03:30:00	2938.62	2939.17	2937.96	2938.06	347	0	8
2025.03.13	03:45:00	2938.09	2939.12	2937.79	2938.75	963	0	8
2025.03.13	04:00:00	2938.77	2941.41	2938.52	2940.74	1866	0	8
2025.03.13	04:15:00	2940.70	2940.90	2937.59	2938.66	1113	0	8
2025.03.13	04:30:00	2938.66	2939.32	2936.91	2937.47	1490	0	8
2025.03.13	04:45:00	2937.47	2939.55	2936.60	2938.01	1181	0	8
2025.03.13	05:00:00	2938.01	2941.15	2937.62	2941.04	1205	0	8
2025.03.13	05:15:00	2941.14	2941.47	2938.79	2940.06	1069	0	8
2025.03.13	05:30:00	2939.69	2942.27	2939.41	2941.81	1048	0	8
